"","jobId","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","industry_dich","normTitle_dich","normTitleCategory_dich","experienceRequired_dich","mean_clicks"
"36366","job0983493",NA,NA,NA,101,27,NA,39700,0,0,0,0,30
"36367","job0983532",NA,"women's health manager","medtech",2576,369,NA,71600,0,1,1,0,29.1111111111111
"36368","job0983567",NA,NA,NA,122,64,NA,39000,0,0,0,0,20.8461538461538
"36369","job0983568",NA,"senior back end developer","techsoftware",3779,613,5,130100,0,1,1,1,14.75
"36370","job0983582",NA,"crew member","uncategorized",1702,344,NA,24900,0,1,1,0,31.962962962963
"36371","job0983607","RETAIL",NA,NA,4375,669,1,49900,1,0,0,1,26.3333333333333
"36372","job0983641",NA,"auditor","accounting",546,124,NA,49100,0,1,1,0,14.3076923076923
"36373","job0983660",NA,"retail sales associate","retail",3645,673,NA,29500,0,1,1,0,34.4074074074074
"36374","job0983699",NA,"dental receptionist","admin",1043,243,1,29700,0,1,1,1,119
"36375","job0983767",NA,"civil engineer","engcivil",1998,284,12,77800,0,1,1,1,11.5
"36376","job0983786",NA,"general manager","management",584,82,NA,69900,0,1,1,0,12
"36377","job0983793",NA,"psychiatrist","meddr",518,111,NA,160300,0,1,1,0,12
"36378","job0983813",NA,"restaurant manager","food",1052,184,2,53100,0,1,1,1,25
"36379","job0983827",NA,"general manager","management",511,88,NA,69900,0,1,1,0,10
"36380","job0983873",NA,"cook","food",666,153,NA,26200,0,1,1,0,3
"36381","job0983892","HUMAN_RESOURCES_AND_STAFFING","labor and delivery nurse","mednurse",291,63,NA,50000,1,1,1,0,7.77777777777778
"36382","job0983918",NA,"civil engineer","engcivil",3362,584,3,85400,0,1,1,1,16.16
"36383","job0983923",NA,"principal project manager","project",3383,472,15,88300,0,1,1,1,15.0833333333333
"36384","job0983969",NA,"security officer","protective",1728,245,NA,33800,0,1,1,0,28.0769230769231
"36385","job0984015",NA,"nursing instructor","mednurse",2721,477,5,65000,0,1,1,1,18.6923076923077
"36386","job0984041",NA,"crew member","uncategorized",1017,224,NA,24900,0,1,1,0,25.7692307692308
"36387","job0984052",NA,"client associate","admin",1485,219,1,41000,0,1,1,1,26.32
"36388","job0984081",NA,"babysitter/nanny","childcare",119,24,NA,29800,0,1,1,0,27.4285714285714
"36389","job0984121",NA,"babysitter/nanny","childcare",199,65,NA,31000,0,1,1,0,38.8
"36390","job0984139",NA,"operations manager","management",1683,311,0,78300,0,1,1,1,21.5384615384615
"36391","job0984144",NA,"intern","uncategorized",3354,574,NA,61100,0,1,1,0,11
"36392","job0984301",NA,"catering coordinator","food",1795,301,NA,27200,0,1,1,0,13.12
"36393","job0984355",NA,NA,NA,408,82,NA,104800,0,0,0,0,15.95
"36394","job0984366","HEALTH_CARE","call center representative","customer",3461,498,1,30200,1,1,1,1,117
"36395","job0984371",NA,"appointment coordinator","admin",1200,204,NA,29500,0,1,1,0,16.88
"36396","job0984446",NA,"babysitter/nanny","childcare",472,117,NA,29400,0,1,1,0,25.3076923076923
"36397","job0984497",NA,"intern","uncategorized",3417,607,NA,61100,0,1,1,0,13.25
"36398","job0984536",NA,"seasonal associate","uncategorized",1893,324,NA,23700,0,1,1,0,94.6
"36399","job0984585",NA,"medical assistant","medtech",1799,283,1,31600,0,1,1,1,141.75
"36400","job0984591",NA,"dishwasher","food",4605,728,NA,22800,0,1,1,0,29.75
"36401","job0984592",NA,NA,NA,57,87,NA,43900,0,0,0,0,24.64
"36402","job0984597",NA,NA,NA,148,54,NA,41800,0,0,0,0,34.5
"36403","job0984600",NA,"consultant","management",432,69,3,101300,0,1,1,1,28
"36404","job0984647",NA,"stocker/receiver","warehouse",2659,401,NA,29200,0,1,1,0,47.8461538461538
"36405","job0984670",NA,NA,NA,2426,397,2,28000,0,0,0,1,23.3333333333333
"36406","job0984700",NA,"legal assistant","legal",1946,308,1,48800,0,1,1,1,51.1538461538462
"36407","job0984709",NA,"school psychologist","service",2089,362,NA,81100,0,1,1,0,16.8
"36408","job0984730","CONSTRUCTION","parking attendant","customer",585,101,NA,30200,1,1,1,0,5
"36409","job0984779",NA,"back of house team member","food",1715,292,NA,19800,0,1,1,0,23
"36410","job0984797",NA,"general manager","management",662,109,NA,68000,0,1,1,0,16
"36411","job0984867",NA,"dietary manager","service",2434,355,NA,100400,0,1,1,0,23
"36412","job0984875",NA,"development intern","admin",3620,589,NA,25800,0,1,1,0,31.9230769230769
"36413","job0984879",NA,"retail sales associate","retail",2146,347,1,41700,0,1,1,1,43.6666666666667
"36414","job0984915","INTERNET_AND_SOFTWARE","software test engineer","techsoftware",3444,508,3,100100,1,1,1,1,30.64
"36415","job0984926",NA,NA,NA,2960,446,NA,21300,0,0,0,0,13.1363636363636
"36416","job0985010",NA,"culinary manager","food",2859,467,NA,27300,0,1,1,0,8.5
"36417","job0985029",NA,"intern","uncategorized",2450,428,NA,28800,0,1,1,0,20.5714285714286
"36418","job0985054","HEALTH_CARE","hospice nurse","mednurse",1276,228,1,80400,1,1,1,1,16.88
"36419","job0985129",NA,"babysitter/nanny","childcare",239,105,NA,35000,0,1,1,0,21.2222222222222
"36420","job0985148",NA,"babysitter/nanny","childcare",510,191,NA,30400,0,1,1,0,19.9166666666667
"36421","job0985158",NA,"babysitter/nanny","childcare",205,62,NA,28500,0,1,1,0,30.2222222222222
"36422","job0985177",NA,"business development manager","management",2581,446,5,69400,0,1,1,1,24
"36423","job0985234",NA,"operator","install",2168,388,NA,31900,0,1,1,0,119.2
"36424","job0985248",NA,"hardware engineer","engmech",784,215,NA,82200,0,1,1,0,15.05
"36425","job0985256",NA,NA,NA,3594,616,3,38800,0,0,0,1,12.2
"36426","job0985279",NA,"communications coordinator","media",2509,368,1,53700,0,1,1,1,88.88
"36427","job0985392",NA,"retail sales associate","retail",1439,210,NA,39800,0,1,1,0,17.5263157894737
"36428","job0985550",NA,"sales representative","sales",1060,249,NA,64000,0,1,1,0,22.4
"36429","job0985581",NA,"commercial lines account manager","sales",4095,607,NA,34000,0,1,1,0,20
"36430","job0985583",NA,NA,NA,3544,511,6,77900,0,0,0,1,16.7142857142857
"36431","job0985584",NA,"teller","retail",3572,594,1,37700,0,1,1,1,50.3333333333333
"36432","job0985591",NA,"nursing assistant","mednurse",1276,223,0.5,32700,0,1,1,1,22
"36433","job0985670","HEALTH_CARE","travel nurse","mednurse",35,101,NA,72100,1,1,1,0,15.7142857142857
"36434","job0985787","HEALTH_CARE","registered nurse - medical / surgical","mednurse",111,40,NA,70200,1,1,1,0,24.3333333333333
"36435","job0985788","HEALTH_CARE","registered nurse - l&d","mednurse",52,36,NA,60300,1,1,1,0,25
"36436","job0985796",NA,"associate","uncategorized",396,133,NA,25700,0,1,1,0,9.6
"36437","job0986071",NA,"team leader","management",3009,478,NA,56500,0,1,1,0,11
"36438","job0986088",NA,"resource recovery operator","engid",1302,243,NA,28300,0,1,1,0,75.5
"36439","job0986120",NA,"breakfast attendant","food",2161,362,1,23900,0,1,1,1,46.76
"36440","job0986121",NA,"material handler","warehouse",2118,351,NA,26000,0,1,1,0,19.08
"36441","job0986132","HEALTH_CARE","general manager","management",5902,932,NA,68300,1,1,1,0,18.6521739130435
"36442","job0986135",NA,"independent representative","sales",2948,423,5,75100,0,1,1,1,37.36
"36443","job0986141",NA,"sales associate","sales",1166,262,3,42400,0,1,1,1,90.96
"36444","job0986150",NA,"order picker","warehouse",1050,214,NA,26300,0,1,1,0,72.48
"36445","job0986166",NA,"organizer","arts",2678,497,NA,30400,0,1,1,0,17.6
"36446","job0986295",NA,"operations engineer","techsoftware",4055,527,5,86700,0,1,1,1,39.4375
"36447","job0986349",NA,"maintenance technician","install",2255,404,2,40700,0,1,1,1,18.08
"36448","job0986389",NA,"physician assistant","meddr",1535,239,NA,117000,0,1,1,0,23.84
"36449","job0986425",NA,"quality manager","management",926,174,5,75200,0,1,1,1,22.2916666666667
"36450","job0986428",NA,"director of human resources","hr",1555,277,3,112300,0,1,1,1,19.16
"36451","job0986453",NA,"registered nurse - medical / surgical","mednurse",650,88,2,83600,0,1,1,1,12.1666666666667
"36452","job0986454",NA,"registered nurse - telemetry","mednurse",759,149,2,64600,0,1,1,1,21
"36453","job0986457",NA,"physical therapist","therapy",2090,292,2,128400,0,1,1,1,17.4375
"36454","job0986459",NA,"security officer","protective",728,119,2,31500,0,1,1,1,15.1666666666667
"36455","job0986468",NA,"head coach","sports",10782,1595,2,52300,0,1,1,1,12.8333333333333
"36456","job0986524",NA,"chief engineer","techsoftware",909,225,NA,57800,0,1,1,0,12.1
"36457","job0986526",NA,"breakfast attendant","food",3290,591,1,23700,0,1,1,1,19.25
"36458","job0986533",NA,"server","food",2462,496,1,23900,0,1,1,1,16
"36459","job0986540",NA,"chief engineer","techsoftware",1346,226,NA,34500,0,1,1,0,7.5
"36460","job0986575",NA,"product manager","techsoftware",2324,404,7,91400,0,1,1,1,25
"36461","job0986584",NA,"fraud investigator","finance",480,116,NA,50300,0,1,1,0,70.4
"36462","job0986595",NA,"client services specialist","admin",2507,374,NA,41100,0,1,1,0,35.68
"36463","job0986640",NA,"warehouse worker","warehouse",543,96,4,25700,0,1,1,1,36
"36464","job0986653",NA,"licensed agent","customer",3334,512,2,47300,0,1,1,1,13.56
"36465","job0986657",NA,"team member","uncategorized",2168,401,NA,25000,0,1,1,0,3
"36466","job0986695",NA,"associate agent","sales",1969,307,NA,39700,0,1,1,0,15.8695652173913
"36467","job0986704",NA,"nurse practitioner","mednurse",2004,342,NA,118800,0,1,1,0,14.3181818181818
"36468","job0986705",NA,"insurance broker","insurance",5336,876,NA,62500,0,1,1,0,29.08
"36469","job0986707",NA,"sales manager","sales",2642,406,2,58100,0,1,1,1,21.8333333333333
"36470","job0986726",NA,"certified phlebotomist","medtech",920,188,1,55900,0,1,1,1,127
"36471","job0986732",NA,"surgical technician","medtech",1150,248,2,50300,0,1,1,1,12.75
"36472","job0986745","CONSUMER_GOODS_AND_SERVICES","child care director","management",1186,258,1,28200,1,1,1,1,13.6666666666667
"36473","job0986775","CONSUMER_GOODS_AND_SERVICES","child care director","management",1161,209,1,27500,1,1,1,1,13.8260869565217
"36474","job0986788",NA,"legal assistant","legal",1992,352,1,54600,0,1,1,1,17.28
"36475","job0986791",NA,NA,NA,1681,305,1,25500,0,0,0,1,26.7
"36476","job0986807","HUMAN_RESOURCES_AND_STAFFING","staff accountant","accounting",1512,238,1,53800,1,1,1,1,12.625
"36477","job0986810",NA,"machine learning engineer","techsoftware",5070,744,NA,78500,0,1,1,0,29.92
"36478","job0986813",NA,"respite worker","service",2290,360,1,17900,0,1,1,1,56.56
"36479","job0986818","CONSUMER_GOODS_AND_SERVICES","prep cook","food",799,186,0.5,24900,1,1,1,1,16.24
"36480","job0986850",NA,"engineering technician","install",2184,360,2,60500,0,1,1,1,25.72
"36481","job0986881",NA,"sales and service","sales",3117,495,3,68400,0,1,1,1,20.2916666666667
"36482","job0986885",NA,"dental assistant","meddental",734,193,NA,34400,0,1,1,0,20.48
"36483","job0986902",NA,"tutor","education",1426,305,NA,44300,0,1,1,0,12.65
"36484","job0986909",NA,"room attendant","sanitation",2999,481,NA,22400,0,1,1,0,15.125
"36485","job0986911",NA,"intern","uncategorized",3337,600,NA,61100,0,1,1,0,21
"36486","job0986920",NA,"fitness trainer","sports",760,200,NA,53400,0,1,1,0,14.125
"36487","job0986949",NA,NA,NA,4227,715,NA,33800,0,0,0,0,16.8695652173913
"36488","job0986950",NA,"personal assistant","admin",945,225,NA,42400,0,1,1,0,85.72
"36489","job0986966","HUMAN_RESOURCES_AND_STAFFING","assembler","manufacturing",1630,339,NA,25700,1,1,1,0,28.2727272727273
"36490","job0986967",NA,"licensed vocational nurse","mednurse",1553,218,NA,42100,0,1,1,0,19.24
"36491","job0986993",NA,"fitness trainer","sports",1581,293,NA,57700,0,1,1,0,11.5416666666667
"36492","job0987013",NA,"kitchen team member","food",1916,375,0,27000,0,1,1,1,20.1052631578947
"36493","job0987036",NA,"junior account manager","sales",2494,396,1,36200,0,1,1,1,29.36
"36494","job0987049",NA,"banquet server","food",3504,611,NA,26100,0,1,1,0,28.5
"36495","job0987057",NA,"forklift operator","warehouse",1924,393,1,26900,0,1,1,1,18.375
"36496","job0987062",NA,"truck driver","driver",2306,350,1,38900,0,1,1,1,15
"36497","job0987104",NA,"customer success manager","customer",4304,651,NA,76200,0,1,1,0,74.125
"36498","job0987137",NA,"information technology specialist","techinfo",8355,1241,2,49000,0,1,1,1,37.5652173913044
"36499","job0987144",NA,"warehouse worker","warehouse",962,215,1,24600,0,1,1,1,49.8823529411765
"36500","job0987160",NA,"chef","food",798,202,NA,32200,0,1,1,0,13.9285714285714
"36501","job0987167","TRANSPORT_AND_FREIGHT",NA,NA,641,189,0.3,36700,1,0,0,1,14
"36502","job0987169",NA,"truck driver","driver",764,132,0.3,48000,0,1,1,1,23.6
"36503","job0987184",NA,"cashier","retail",2686,470,NA,23900,0,1,1,0,69.52
"36504","job0987245",NA,"senior procurement analyst","accounting",2520,426,5,70500,0,1,1,1,22.84
"36505","job0987254",NA,"treasury manager","accounting",1926,331,2,94700,0,1,1,1,18.4
"36506","job0987266",NA,"brand ambassador","marketing",2396,355,1,38400,0,1,1,1,70.8
"36507","job0987277",NA,"accounts assistant","accounting",1400,244,2,41200,0,1,1,1,12.6
"36508","job0987309",NA,"planner","admin",2990,427,4,72400,0,1,1,1,26.28
"36509","job0987310",NA,"security officer","protective",5482,859,NA,32200,0,1,1,0,22.25
"36510","job0987343",NA,"test engineer","engid",4981,794,NA,78700,0,1,1,0,19.6666666666667
"36511","job0987344","HEALTH_CARE","administrative assistant","admin",3675,512,2,33900,1,1,1,1,99.5263157894737
"36512","job0987358",NA,"chef","food",2003,382,NA,31900,0,1,1,0,15.5714285714286
"36513","job0987384",NA,"restaurant manager","food",1333,245,NA,58600,0,1,1,0,16.375
"36514","job0987425",NA,"restaurant manager","food",2167,425,1,60400,0,1,1,1,28
"36515","job0987427",NA,"restaurant team member","food",1795,393,NA,25100,0,1,1,0,13.125
"36516","job0987434",NA,"restaurant team member","food",1757,347,NA,24600,0,1,1,0,32
"36517","job0987449",NA,"shipping and receiving clerk","warehouse",1731,267,NA,30100,0,1,1,0,25.75
"36518","job0987464",NA,"crew member","uncategorized",2263,385,NA,15000,0,1,1,0,25.625
"36519","job0987473",NA,"speech language pathologist","therapy",1028,229,NA,70900,0,1,1,0,17
"36520","job0987506","HEALTH_CARE","nursing assistant","mednurse",3611,539,1,29500,1,1,1,1,41.8181818181818
"36521","job0987512",NA,"warehouse worker","warehouse",479,158,1,25100,0,1,1,1,57.4166666666667
"36522","job0987515","CONSULTING_AND_BUSINESS_SERVICES","baker","food",2464,408,NA,24700,1,1,1,0,36.3333333333333
"36523","job0987516",NA,NA,NA,2481,345,NA,23600,0,0,0,0,34.44
"36524","job0987527",NA,"family therapist","therapy",902,179,NA,67800,0,1,1,0,76
"36525","job0987535",NA,"maintenance technician","install",4330,666,1,39100,0,1,1,1,14.7916666666667
"36526","job0987543",NA,"quality assurance coordinator","management",8000,1111,2,71900,0,1,1,1,11
"36527","job0987568",NA,"lead designer","arts",4303,584,12,120100,0,1,1,1,11.8333333333333
"36528","job0987570",NA,"director of marketing","marketing",2340,354,3,103600,0,1,1,1,16.68
"36529","job0987654",NA,"support associate","customer",5333,779,NA,50300,0,1,1,0,27.3333333333333
"36530","job0987668",NA,NA,NA,673,165,NA,57100,0,0,0,0,14.55
"36531","job0987684",NA,"sales coordinator","sales",497,117,NA,48800,0,1,1,0,38
"36532","job0987717","BANKS_AND_FINANCIAL_SERVICES","member services representative","customer",3704,544,1,31500,1,1,1,1,137.666666666667
"36533","job0987733",NA,"account executive","sales",4559,772,3,61900,0,1,1,1,20.25
"36534","job0987746","HEALTH_CARE","laboratory manager","management",1111,148,0,69700,1,1,1,1,11.3809523809524
"36535","job0987757",NA,"patient access manager","medinfo",4818,740,3,38900,0,1,1,1,25.75
"36536","job0987759",NA,"patient access manager","medinfo",4503,673,1,39000,0,1,1,1,20.5
"36537","job0987762",NA,"program manager","project",2764,400,4,86800,0,1,1,1,22.7272727272727
"36538","job0987763",NA,"lactation consultant","mednurse",2114,303,1,50400,0,1,1,1,26.6666666666667
"36539","job0987818",NA,"intern","uncategorized",2488,452,NA,23300,0,1,1,0,210
"36540","job0987836","TRANSPORT_AND_FREIGHT","fleet manager","management",2666,464,3,65100,1,1,1,1,16.65
"36541","job0987849",NA,"site supervisor","management",2693,432,3,39100,0,1,1,1,30.2916666666667
"36542","job0987859",NA,"instructor","education",2561,412,0.5,51600,0,1,1,1,20.875
"36543","job0987891",NA,"security specialist","protective",5476,823,NA,41400,0,1,1,0,18.3333333333333
"36544","job0987951","HUMAN_RESOURCES_AND_STAFFING","account manager","sales",2594,439,3,72700,1,1,1,1,18.5
"36545","job0987953",NA,"room attendant","sanitation",1075,213,NA,17500,0,1,1,0,21
"36546","job0988101","HEALTH_CARE","nurse practitioner","mednurse",3287,483,0.5,119800,1,1,1,1,18.5416666666667
"36547","job0988151",NA,NA,NA,614,169,NA,23300,0,0,0,0,17.1333333333333
"36548","job0988174",NA,"senior housekeeper","sanitation",169,83,NA,34800,0,1,1,0,16.695652173913
"36549","job0988175",NA,"babysitter/nanny","childcare",479,141,NA,29600,0,1,1,0,17.3076923076923
"36550","job0988219",NA,"shift leader","management",537,119,NA,25300,0,1,1,0,16
"36551","job0988242",NA,"assistant manager","management",1532,308,1,40600,0,1,1,1,13.4285714285714
"36552","job0988245",NA,"assistant manager","management",1592,250,1,40600,0,1,1,1,10
"36553","job0988247",NA,"assistant manager","management",1611,251,1,40600,0,1,1,1,15.6
"36554","job0988248",NA,"general manager","management",2009,343,3,60900,0,1,1,1,8
"36555","job0988256",NA,"kitchen manager","food",2195,352,NA,42600,0,1,1,0,17.5
"36556","job0988302",NA,"guest service agent","customer",1183,229,NA,29600,0,1,1,0,48.5
"36557","job0988327",NA,"rural carrier associate","driver",8950,1326,2,37400,0,1,1,1,40.8333333333333
"36558","job0988409",NA,"financial advisor","sales",2390,379,1,57400,0,1,1,1,18.2083333333333
"36559","job0988436",NA,"it analyst","techinfo",823,110,NA,69500,0,1,1,0,22.2272727272727
"36560","job0988449",NA,"facilitator","service",2099,329,NA,53800,0,1,1,0,73.8333333333333
"36561","job0988464",NA,"member services representative","customer",2753,406,1.5,28800,0,1,1,1,16.0555555555556
"36562","job0988564",NA,"software engineer","techsoftware",3248,503,NA,72000,0,1,1,0,15
"36563","job0988735",NA,"merchandiser","retail",3435,506,1,41600,0,1,1,1,13.8695652173913
"36564","job0988746",NA,"project manager","project",431,56,8,82300,0,1,1,1,32.5
"36565","job0988762",NA,"nurse practitioner","mednurse",930,241,NA,125800,0,1,1,0,12.4090909090909
"36566","job0988812",NA,"operating room technician","medtech",1489,263,1,76000,0,1,1,1,2
"36567","job0988870",NA,"nursing assistant","mednurse",882,241,1,32200,0,1,1,1,13.3333333333333
"36568","job0988876",NA,"outside sales representative","sales",999,181,NA,67300,0,1,1,0,22
"36569","job0988894",NA,"truck driver","driver",6094,901,0,37900,0,1,1,1,23
"36570","job0988903",NA,"loan consultant","sales",2510,366,1,37700,0,1,1,1,15.0714285714286
"36571","job0988917",NA,"operations representative","customer",3711,564,NA,23500,0,1,1,0,22.5
"36572","job0988950",NA,"engineering intern","uncategorized",1801,326,NA,49000,0,1,1,0,29.0416666666667
"36573","job0988960",NA,"mental health technician","medtech",10237,1397,2,60600,0,1,1,1,24.2608695652174
"36574","job0988972",NA,"social worker","service",9708,1382,1,60900,0,1,1,1,18.5833333333333
"36575","job0988992","RETAIL","director of quality assurance","management",3807,620,10,83800,1,1,1,1,32.625
"36576","job0989008",NA,"customer service manager","customer",3090,511,5,55900,0,1,1,1,43.75
"36577","job0989035",NA,"tutor","education",1507,244,NA,48000,0,1,1,0,18
"36578","job0989112",NA,"executive housekeeper","sanitation",1921,287,1,23200,0,1,1,1,27.4166666666667
"36579","job0989124",NA,"ambassador","uncategorized",5102,812,NA,43500,0,1,1,0,25.5
"36580","job0989142",NA,"administrative assistant","admin",1121,167,4,35300,0,1,1,1,73
"36581","job0989177",NA,"sales consultant","sales",2118,387,NA,65600,0,1,1,0,20.35
"36582","job0989199","HEALTH_CARE","client relations specialist","sales",2845,448,1,46200,1,1,1,1,15.3571428571429
"36583","job0989283",NA,"executive director","management",8406,1169,5,110100,0,1,1,1,21.125
"36584","job0989315",NA,"optometric technician","medtech",3726,611,NA,35400,0,1,1,0,11.9545454545455
"36585","job0989405","HEALTH_CARE","clinical psychologist","meddr",1824,269,NA,79900,1,1,1,0,12.3478260869565
"36586","job0989415",NA,"fitness trainer","sports",2631,432,NA,53100,0,1,1,0,17.5652173913043
"36587","job0989423",NA,"automotive mechanic","install",3878,664,2,47500,0,1,1,1,12.1304347826087
"36588","job0989424","HUMAN_RESOURCES_AND_STAFFING","accounting clerk","accounting",2062,303,2,37900,1,1,1,1,21.6666666666667
"36589","job0989425","CONSULTING_AND_BUSINESS_SERVICES,HUMAN_RESOURCES_AND_STAFFING","it analyst","techinfo",797,125,NA,64000,1,1,1,0,19.7058823529412
"36590","job0989442",NA,"security guard","protective",3666,591,NA,36200,0,1,1,0,42
"36591","job0989487",NA,"senior technical analyst","techinfo",1173,216,8,81000,0,1,1,1,17
"36592","job0989547",NA,"maintenance technician","install",2055,364,2,40700,0,1,1,1,40.9565217391304
"36593","job0989612",NA,"product manager","techsoftware",2284,298,4,93400,0,1,1,1,20.6818181818182
"36594","job0989613",NA,"janitor","sanitation",1821,334,NA,26500,0,1,1,0,20.5833333333333
"36595","job0989616",NA,"teller","retail",1129,253,1,38200,0,1,1,1,18.2608695652174
"36596","job0989647",NA,"tutor","education",1648,268,NA,46500,0,1,1,0,26.6363636363636
"36597","job0989652",NA,"facility supervisor","install",2132,329,5,76400,0,1,1,1,11.875
"36598","job0989682",NA,"manager on duty","management",4761,754,NA,21500,0,1,1,0,15
"36599","job0989721",NA,"assistant controller","accounting",1166,177,NA,76000,0,1,1,0,18.6086956521739
"36600","job0989783",NA,"server","food",3416,567,2,23800,0,1,1,1,13.9166666666667
"36601","job0989794",NA,"veterinary technician","veterinary",1381,233,3,39000,0,1,1,1,22.7916666666667
"36602","job0989799",NA,"senior accountant","accounting",3418,555,3,68400,0,1,1,1,19.2857142857143
"36603","job0989839",NA,"career coach","service",2261,362,NA,55200,0,1,1,0,34.5
"36604","job0989850",NA,"translator","service",372,99,1,35300,0,1,1,1,50
"36605","job0989866",NA,"senior maintenance person","install",5610,832,3,43500,0,1,1,1,17.5384615384615
"36606","job0989885",NA,"automotive service manager","install",3562,512,NA,68500,0,1,1,0,10
"36607","job0989953",NA,"shipper/receiver","warehouse",4320,668,NA,23000,0,1,1,0,29.875
"36608","job0990027","HUMAN_RESOURCES_AND_STAFFING","medical collector","customer",804,188,2,35900,1,1,1,1,43.0833333333333
"36609","job0990041",NA,"medical receptionist","admin",928,166,1,29800,0,1,1,1,18.0833333333333
"36610","job0990046",NA,"sales associate","sales",1986,307,2,39900,0,1,1,1,17.2272727272727
"36611","job0990048",NA,"registered nurse - endoscopy","mednurse",420,72,3,64800,0,1,1,1,22.5833333333333
"36612","job0990131",NA,"senior production artist","arts",2559,401,NA,79100,0,1,1,0,27.3809523809524
"36613","job0990141",NA,"phlebotomist","medtech",3618,543,0.5,32400,0,1,1,1,14.2666666666667
"36614","job0990181",NA,"sales representative","sales",830,207,NA,64500,0,1,1,0,36.9583333333333
"36615","job0990185",NA,"department manager","uncategorized",11572,1608,7,69800,0,1,1,1,60.625
"36616","job0990217",NA,"retail sales associate","retail",2953,469,NA,40700,0,1,1,0,15.625
"36617","job0990269",NA,"maintenance technician","install",5928,957,0,42700,0,1,1,1,16.25
"36618","job0990284",NA,"account director","sales",5622,858,5,84800,0,1,1,1,19.4444444444444
"36619","job0990342",NA,"material handler","warehouse",8774,1362,NA,29200,0,1,1,0,33.3636363636364
"36620","job0990353",NA,"front desk agent","customer",2858,482,NA,28700,0,1,1,0,23.695652173913
"36621","job0990360",NA,"sales representative","sales",1055,180,NA,64600,0,1,1,0,17.2083333333333
"36622","job0990398",NA,"security officer","protective",5498,897,NA,34400,0,1,1,0,19.9545454545455
"36623","job0990400",NA,"security officer","protective",6269,1026,NA,34400,0,1,1,0,34.5
"36624","job0990420",NA,"receptionist","admin",716,121,NA,27000,0,1,1,0,121.458333333333
"36625","job0990438",NA,"student assistant","admin",4969,775,NA,43400,0,1,1,0,17.5263157894737
"36626","job0990460","AUTO","audit clerk","accounting",711,154,NA,26600,1,1,1,0,31.3
"36627","job0990481",NA,"plumber","install",2098,358,2,46800,0,1,1,1,15.5
"36628","job0990494",NA,"senior application engineer","techsoftware",3111,447,10,107100,0,1,1,1,18.9166666666667
"36629","job0990510",NA,"technical manager","management",1036,185,NA,93800,0,1,1,0,10.625
"36630","job0990513",NA,"front end developer","techsoftware",1391,191,10,108100,0,1,1,1,9
"36631","job0990525",NA,"member services representative","customer",596,163,NA,33700,0,1,1,0,21
"36632","job0990528",NA,"cook","food",808,224,NA,26600,0,1,1,0,10
"36633","job0990538",NA,"head of marketing","marketing",2404,370,5,121000,0,1,1,1,16.6521739130435
"36634","job0990550",NA,"barista","food",808,163,1,22800,0,1,1,1,32.2916666666667
"36635","job0990560",NA,"registered nurse - endoscopy","mednurse",4996,683,2,62900,0,1,1,1,19.5454545454545
"36636","job0990572",NA,"staff accountant","accounting",1633,218,2,53600,0,1,1,1,15.8695652173913
"36637","job0990576",NA,"payroll accountant","accounting",1067,235,NA,33900,0,1,1,0,23.5
"36638","job0990582",NA,"legal assistant","legal",2609,377,NA,52700,0,1,1,0,72.25
"36639","job0990592","HUMAN_RESOURCES_AND_STAFFING","accounts payable clerk","accounting",790,163,NA,45600,1,1,1,0,14
"36640","job0990641",NA,"medical assistant","medtech",552,136,1,30100,0,1,1,1,58.875
"36641","job0990642",NA,"back end developer","techsoftware",3642,632,4,111300,0,1,1,1,15.9473684210526
"36642","job0990647",NA,"aba therapist","therapy",2924,494,0.5,46700,0,1,1,1,17.75
"36643","job0990675",NA,"operations manager","management",2642,411,10,83600,0,1,1,1,29.7
"36644","job0990680",NA,"business analyst","techinfo",2957,451,NA,77300,0,1,1,0,32.5
"36645","job0990685",NA,"configuration engineer","techsoftware",4367,683,3,103600,0,1,1,1,9.5
"36646","job0990688",NA,"it architect","techinfo",1975,323,7,122900,0,1,1,1,12.2380952380952
"36647","job0990697",NA,"human resources manager","hr",2670,456,0,57600,0,1,1,1,50.75
"36648","job0990756",NA,"sales associate","sales",2024,351,18,40000,0,1,1,1,14.2727272727273
"36649","job0990759",NA,"director of business development","management",4549,621,5,110500,0,1,1,1,36.6
"36650","job0990812",NA,"bridge engineer","engcivil",2910,448,5,112300,0,1,1,1,19.0434782608696
"36651","job0990827",NA,"martial arts instructor","sports",929,161,1,32200,0,1,1,1,29.1
"36652","job0990829",NA,"caregiver/companion","care",3195,530,NA,29300,0,1,1,0,23.9565217391304
"36653","job0990866",NA,"package handler","warehouse",1658,291,0,25400,0,1,1,1,55.4347826086956
"36654","job0990870",NA,"reliability engineer","techsoftware",2891,439,5,129400,0,1,1,1,8
"36655","job0990884",NA,"server","food",2935,451,NA,23800,0,1,1,0,16.25
"36656","job0990896",NA,"senior it analyst","techinfo",3027,515,NA,73400,0,1,1,0,9.5
"36657","job0990915",NA,"project designer","arts",5080,768,7,86900,0,1,1,1,20.2608695652174
"36658","job0990934",NA,"development operations engineer","techsoftware",3196,510,1,110200,0,1,1,1,25.2608695652174
"36659","job0990937",NA,"customer service representative","customer",2430,324,2,30200,0,1,1,1,33
